HMM,Hit_Protein_ID,Genomic_Location,E-value,barcode01,barcode02,barcode03,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,control_barcode04
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000025102_15,c_000000025102:7238-7780,1.70e-21,0.00021806667897531921,0.0,0.0,0.0004628472511501754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000009303_58,c_000000009303:23387-23854,5.00e-21,0.0,0.00035444904440537625,3.055241438545155e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.0,0.00020596932045777915,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000097042_51,c_000000097042:25461-26159,1.30e-20,0.00036344446495886534,0.00035444904440537625,2.2914310789088663e-05,0.0002314236255750877,0.00033630854290960703,3.400324254920949e-05,0.0,0.00049432636909867,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000009303_57,c_000000009303:23004-23225,1.20e-20,0.0,0.0007088980888107525,4.5828621578177325e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000013079_206,c_000000013079:86923-87453,8.90e-20,7.268889299177308e-05,0.0,2.2914310789088663e-05,0.0,0.0,0.0,0.0,0.000247163184549335,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000013653_13,c_000000013653:6866-7366,2.20e-19,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000094286_2,c_000000094286:433-711,2.40e-19,0.00014537778598354615,0.0007088980888107525,7.638103596362888e-06,0.0006942708767252631,0.00033630854290960703,0.00013601297019683796,0.0,0.00016477545636622333,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000086202_6,c_000000086202:1403-1795,6.50e-18,0.0002907555719670923,0.0,6.8742932367266e-05,0.0002314236255750877,0.0,0.0,0.0,0.00032955091273244666,0.00013787521879073784,0.0018568033273915628,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000020768_4,c_000000020768:3945-4241,5.60e-19,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0001235815922746675,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000090453_8,c_000000090453:3010-5253,1.50e-18,0.00043613335795063843,0.003898939488459139,1.5276207192725776e-05,0.0013885417534505262,0.00033630854290960703,0.00010200972764762848,0.001951013941945629,0.000247163184549335,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000075185_4,c_000000075185:2516-3187,2.70e-17,0.0002907555719670923,0.00035444904440537625,1.5276207192725776e-05,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.000247163184549335,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000091415_11,c_000000091415:6356-6853,1.90e-16,7.268889299177308e-05,0.001417796177621505,6.8742932367266e-05,0.0006942708767252631,0.0,0.00017001621274604747,0.00039020278838912577,0.0008650711459226725,0.00013787521879073784,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000022166_16,c_000000022166:7978-8160,1.20e-17,0.0,0.0,0.0,0.0,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000013773_14,c_000000013773:6060-6338,1.50e-17,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0002314236255750877,0.0,0.00010200972764762848,0.0,8.238772818311166e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000074329_3,c_000000074329:1482-3416,8.20e-13,0.0,0.0,0.0005957720805163053,0.0,0.0,0.0009520907913778659,0.0,0.0,0.00017234402348842228,0.0,0.0003750091408478082,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000023310_29,c_000000023310:11470-12159,2.00e-17,0.00036344446495886534,0.00035444904440537625,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0001235815922746675,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000013653_15,c_000000013653:7753-8031,1.50e-16,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000080048_67,c_000000080048:46349-46840,6.70e-15,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,8.238772818311166e-05,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000072892_8,c_000000072892:6005-7246,1.70e-11,0.0,0.0,3.819051798181444e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000014729_46,c_000000014729:19651-20070,1.60e-15,7.268889299177308e-05,0.0,0.0,0.0,0.0,0.00010200972764762848,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000087963_45,c_000000087963:30964-31362,4.90e-15,0.0,0.0,3.055241438545155e-05,0.0,0.0,0.0,0.0,0.0,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000090028_54,c_000000090028:26173-26688,5.20e-15,0.00021806667897531921,0.0,0.0009242105351599095,0.0,0.0,0.0036043437102162065,0.0,0.0005355202331902259,0.0018613154536749603,0.0,0.0001875045704239041,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000084001_8,c_000000084001:4284-4496,1.20e-14,7.268889299177308e-05,0.0007088980888107525,0.0,0.0,0.0,3.400324254920949e-05,0.0,0.00032955091273244666,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000020113_37,c_000000020113:12875-13066,1.70e-14,0.0,0.0007088980888107525,1.5276207192725776e-05,0.0,0.0,0.00010200972764762848,0.0,0.00020596932045777915,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000090453_12,c_000000090453:6506-8575,1.30e-13,0.00021806667897531921,0.0024811433108376337,7.638103596362888e-06,0.0004628472511501754,0.00033630854290960703,3.400324254920949e-05,0.001951013941945629,0.00016477545636622333,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000083842_21,c_000000083842:10034-10363,1.40e-13,0.0,0.0,0.0,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000076840_51,c_000000076840:25037-25240,1.30e-13,7.268889299177308e-05,0.0,0.0,0.0,0.00033630854290960703,0.0,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000069616_12,c_000000069616:6927-7283,1.60e-13,0.0,0.0,0.0,0.0,0.0,0.00010200972764762848,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000093217_7,c_000000093217:5248-6105,3.90e-13,0.0,0.0,0.0,0.0,0.0,0.00013601297019683796,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000019072_1,c_000000019072:1-177,2.90e-13,7.268889299177308e-05,0.0,1.5276207192725776e-05,0.0,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000013653_14,c_000000013653:7338-7778,3.50e-13,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000019614_10,c_000000019614:11296-11841,5.50e-13,0.00021806667897531921,0.0,1.5276207192725776e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000097042_53,c_000000097042:26541-26735,8.90e-13,0.0002907555719670923,0.0007088980888107525,0.0,0.0,0.00033630854290960703,3.400324254920949e-05,0.0,0.0004119386409155583,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000017396_2,c_000000017396:249-524,2.00e-12,0.00014537778598354615,0.0007088980888107525,7.638103596362888e-06,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.00032955091273244666,0.0,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000070446_26,c_000000070446:10064-10354,3.80e-12,0.00014537778598354615,0.00035444904440537625,2.2914310789088663e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.00039020278838912577,0.0003707447768240025,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000095475_13,c_000000095475:5092-5286,5.90e-12,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000069616_8,c_000000069616:4879-5124,7.50e-12,0.0,0.0,0.0,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000014106_41,c_000000014106:16098-16259,1.30e-11,7.268889299177308e-05,0.0,3.819051798181444e-05,0.0,0.001008925628728821,0.0,0.0,0.0003707447768240025,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000071061_32,c_000000071061:23597-23881,1.60e-11,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_1.hmm,c_000000094286_1,c_000000094286:1-186,7.30e-11,0.0,0.0,0.0,0.0002314236255750877,0.00033630854290960703,3.400324254920949e-05,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000086408_19,c_000000086408:9766-10689,6.60e-23,0.00014537778598354615,0.0,2.2914310789088663e-05,0.0002314236255750877,0.0,0.0,0.0,0.00016477545636622333,0.00010340641409305336,0.0,0.0002500060938985388,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000086408_19,c_000000086408:9766-10689,2.20e-43,0.00014537778598354615,0.0,2.2914310789088663e-05,0.0002314236255750877,0.0,0.0,0.0,0.00016477545636622333,0.00010340641409305336,0.0,0.0002500060938985388,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000030358_169,c_000000030358:110493-111377,8.10e-63,0.0,0.0,3.819051798181444e-05,0.0,0.0,3.400324254920949e-05,0.00039020278838912577,8.238772818311166e-05,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000094677_3,c_000000094677:1060-1824,1.90e-54,0.00014537778598354615,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.00039020278838912577,0.0003707447768240025,0.0,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000012767_21,c_000000012767:10749-11540,5.50e-53,0.00014537778598354615,0.0,0.0,0.0,0.0,6.800648509841898e-05,0.0,0.00016477545636622333,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000068376_12,c_000000068376:10375-11196,5.40e-41,0.0,0.0,0.00019859069350543508,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000068376_11,c_000000068376:9542-10375,1.00e-39,0.0,0.0,0.0001833144863127093,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000073384_3,c_000000073384:1142-2044,5.20e-24,0.0,0.0,0.0003360765582399671,0.0,0.0,0.0005440518807873518,0.0,4.119386409155583e-05,0.00013787521879073784,0.0,0.0001250030469492694,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000067532_129,c_000000067532:85209-86084,7.60e-22,0.00021806667897531921,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.00039020278838912577,0.0005767140972817817,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000079763_12,c_000000079763:7008-7883,9.00e-19,0.010539889483807095,0.015595757953836557,0.0009776772603344497,0.007868403269552982,0.00672617085819214,0.0010200972764762848,0.010535475286506397,0.019361116123031243,0.0016889714301865381,0.014854426619132503,0.0002500060938985388,0.001189513251177618,0.014456481473115464,0.0023200241282509337
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000029183_53,c_000000029183:48718-49554,2.10e-18,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0007500182816956164,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000028297_7,c_000000028297:21683-22513,1.50e-15,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000100521_24,c_000000100521:13880-14848,1.30e-13,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000089898_55,c_000000089898:35236-35997,3.20e-14,0.0,0.0,6.11048287709031e-05,0.0,0.0,0.0005780551233365614,0.0,0.0,0.00013787521879073784,0.0,0.000625015234746347,0.002379026502355236,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000069013_340,c_000000069013:401396-402238,2.30e-13,0.00043613335795063843,0.0010633471332161287,0.00016040017552362064,0.0,0.0006726170858192141,0.00023802269784446646,0.0,0.00020596932045777915,0.0004480944610698979,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000098363_101,c_000000098363:49089-49379,2.30e-13,0.0,0.0,0.0,0.0,0.00033630854290960703,0.0,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_24.hmm,c_000000029130_66,c_000000029130:55138-55953,1.80e-11,0.00043613335795063843,0.00035444904440537625,0.0001222096575418062,0.0,0.0,0.00037403566804130445,0.0,0.0001235815922746675,0.00013787521879073784,0.0,0.0001875045704239041,0.0,0.0,0.0
RM_Type_II__Type_II_REase12.hmm,c_000000032327_20,c_000000032327:22917-23663,2.90e-57,0.00014537778598354615,0.0,0.00021386690069816086,0.0,0.0,0.00010200972764762848,0.0,4.119386409155583e-05,0.00024128163288379117,0.0,0.0,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_REase12.hmm,c_000000032327_7,c_000000032327:8043-8789,2.90e-57,0.00014537778598354615,0.0,0.0003284384546436042,0.0,0.00033630854290960703,0.00034003242549209494,0.0,8.238772818311166e-05,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000069648_21,c_000000069648:18439-18927,1.10e-37,0.0,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875045704239041,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000086874_4,c_000000086874:2405-4612,1.00e-22,0.0,0.0,6.11048287709031e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070594_11,c_000000070594:9057-12188,1.30e-17,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0009180875488286563,0.0,0.0,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070618_44,c_000000070618:36181-39228,2.20e-17,0.0002907555719670923,0.0,9.165724315635465e-05,0.0,0.0,0.00013601297019683796,0.0,0.0001235815922746675,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000066911_9,c_000000066911:7786-11058,2.80e-16,0.0,0.0,0.00019859069350543508,0.0,0.0,0.0008840843062794468,0.0,4.119386409155583e-05,0.00034468804697684456,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000068382_9,c_000000068382:8985-10877,5.60e-21,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0010200972764762848,0.0,0.0,0.00010340641409305336,0.0,0.0001250030469492694,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000080664_1,c_000000080664:242-2134,5.60e-21,0.0,0.0,4.5828621578177325e-05,0.0,0.0,0.00017001621274604747,0.0,0.0,3.446880469768446e-05,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000082386_27,c_000000082386:36115-37695,4.20e-20,0.0,0.0,0.00035899086902905575,0.0002314236255750877,0.0,0.0006120583658857709,0.0,0.0,0.00034468804697684456,0.0,0.0011875289460180592,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070582_14,c_000000070582:11714-13309,6.00e-20,0.0,0.0,0.00030552414385451554,0.0,0.0,0.0008500810637302373,0.0,0.0,0.00010340641409305336,0.0,0.0005625137112717123,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070583_20,c_000000070583:18976-20535,1.90e-19,0.0,0.0,0.0006034101841126681,0.0,0.0,0.0019721880678541504,0.00039020278838912577,0.0,0.0010685329456282182,0.0,0.0010000243755941551,0.002379026502355236,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000028767_6,c_000000028767:2892-4451,1.90e-19,0.0,0.0,0.00019859069350543508,0.0,0.0,0.00034003242549209494,0.0,0.0,0.0003102192422791601,0.0,0.0001875045704239041,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070581_16,c_000000070581:13872-15443,4.00e-19,0.0,0.0,0.00029024793666178973,0.0,0.0,0.0011221070041239132,0.0,0.0,0.0002757504375814757,0.0,0.0002500060938985388,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070585_10,c_000000070585:7563-10892,2.20e-14,0.0,0.0,0.0007027055308653857,0.0,0.0,0.00017001621274604747,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0002500060938985388,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000068415_4,c_000000068415:1666-2595,7.40e-19,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.0,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000105721_78,c_000000105721:46342-47589,2.00e-11,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000076993_53,c_000000076993:55969-57855,1.70e-17,0.0,0.0,4.5828621578177325e-05,0.0,0.0,6.800648509841898e-05,0.0,4.119386409155583e-05,0.00034468804697684456,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000096195_4,c_000000096195:2041-2469,3.60e-11,7.268889299177308e-05,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000101473_20,c_000000101473:14881-16518,6.20e-16,0.0,0.0,8.401913955999177e-05,0.0,0.0,0.0,0.0,0.0,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000011726_32,c_000000011726:31797-37019,6.10e-16,0.00014537778598354615,0.0,3.819051798181444e-05,0.0,0.0,0.00020401945529525695,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000087256_3,c_000000087256:4494-5945,2.60e-15,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.00010200972764762848,0.0,0.0,0.00017234402348842228,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000069517_30,c_000000069517:22931-24043,8.10e-15,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.00013601297019683796,0.0,8.238772818311166e-05,0.0002757504375814757,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000032671_26,c_000000032671:20492-21988,7.80e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018568033273915628,0.0002500060938985388,0.0,0.003614120368278866,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000105215_3,c_000000105215:1365-3107,1.30e-14,0.0,0.0,3.819051798181444e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.00010340641409305336,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000068382_8,c_000000068382:5896-8988,3.40e-13,0.0,0.0,9.929534675271754e-05,0.0,0.0,0.0009520907913778659,0.0,0.0,3.446880469768446e-05,0.0,0.0001875045704239041,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000080664_2,c_000000080664:2131-5223,3.40e-13,0.0,0.0,6.11048287709031e-05,0.0,0.0,0.00013601297019683796,0.0,0.0,0.00010340641409305336,0.0,0.0001875045704239041,0.001189513251177618,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000068352_4,c_000000068352:2382-4886,3.10e-14,0.0,0.0,0.00022150500429452376,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000069293_2,c_000000069293:2783-4411,2.60e-14,7.268889299177308e-05,0.0,0.0006950674272690227,0.0,0.0,0.0015981523998128463,0.0,4.119386409155583e-05,0.0005515008751629513,0.0,0.0002500060938985388,0.001189513251177618,0.0,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000102125_2,c_000000102125:836-2470,4.10e-14,0.0,0.0,0.00017567638271634642,0.0,0.0,0.0,0.0,0.0,0.00013787521879073784,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000101914_7,c_000000101914:3451-4692,8.50e-14,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.0,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000069283_2,c_000000069283:244-1074,4.20e-13,7.268889299177308e-05,0.0,0.00016040017552362064,0.0,0.0,0.0007140680935333993,0.0,4.119386409155583e-05,0.00048256326576758235,0.0,0.0003125076173731735,0.001189513251177618,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000069295_2,c_000000069295:202-1785,2.60e-13,7.268889299177308e-05,0.00035444904440537625,0.0004735624229744991,0.0,0.0,0.0010881037615747037,0.0,8.238772818311166e-05,0.00041362565637221346,0.0,0.0002500060938985388,0.0,0.0,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000069297_4,c_000000069297:3044-4480,1.50e-12,0.0,0.0,5.3466725174540215e-05,0.0,0.0,0.0005100486382381424,0.0,0.0,0.00048256326576758235,0.0,6.25015234746347e-05,0.001189513251177618,0.001807060184139433,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000005644_6,c_000000005644:4246-5739,4.40e-13,7.268889299177308e-05,0.0,7.638103596362888e-05,0.0,0.0,0.0,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0002500060938985388,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000081130_7,c_000000081130:6610-8265,4.80e-13,7.268889299177308e-05,0.0,0.0002673336258727011,0.0002314236255750877,0.0,0.0016321556423620556,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000070596_13,c_000000070596:11540-15271,3.30e-13,0.0,0.0,0.0001222096575418062,0.0,0.0,0.0004080389105905139,0.0,4.119386409155583e-05,0.0012408769691166404,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000087840_6,c_000000087840:2546-4057,6.30e-13,0.0,0.0,6.11048287709031e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.00020681282818610673,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000087842_4,c_000000087842:1195-2709,6.40e-13,0.0,0.0,0.00014512396833089487,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.00017234402348842228,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_6.hmm,c_000000082682_131,c_000000082682:123808-124236,3.60e-11,0.0,0.0,3.819051798181444e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
