contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_83515	5891	NA	46070.65698531497	12.786880816303004	high	3.21556557579932	25	GCA_012948965.1	60.91	77.0	4.654259370370215	16.629867320940775	4	1.0
contig_83516	41998	NA	41665.50175384818	100.0	high	2.00365266262267	46	GCA_002584285.1	79.32	54.54	51.8021614864068	100.0	17	1.02
contig_83542	33356	NA	69471.17257490313	48.014160066228754	low	23.4841469330158	281	GCA_020474765.1	52.37	3.94	18.506670355691988	32.41471145648966	12	1.0
contig_83546	13920	NA	313955.582521858	4.43374820354751	low	25.5595308871383	2	DTR_317885	31.48	15.06	NA	NA	0	1.0
contig_83581	14817	NA	52794.559323948306	28.065391945186317	high	2.69618353344768	30	DTR_227021	85.59	71.89	18.328314633535445	40.22182126100474	8	1.0
contig_83583	5280	NA	50157.7325726226	10.526791641458614	high	2.11770428006129	62	GCA_012954815.1	77.39	93.55	3.3449929278642148	15.414314002828855	2	1.0
contig_83584	35316	NA	51743.1003128576	68.25257819200361	high	2.00834367673424	18	DTR_227021	79.31	51.08	49.66689272929037	93.96862632911089	14	1.02
contig_83585	16888	NA	50928.33760249947	33.16032055044178	high	2.9270941310035	64	GCA_012939605.1	68.53	32.84	24.689642676311028	46.582910578661846	3	1.0
contig_83586	10669	NA	51891.85073214967	20.560068391220444	medium	8.32540437678401	4	GCA_012951475.1	36.3	53.04	15.980000000000002	22.02	1	1.0
contig_83592	5893	3509	37926.99560898043	9.251985145823499	medium	7.1940049958368	8	GCA_012954715.1	65.57	31.7	4.81	10.71	1	1.0
contig_83600	3630	NA	72160.0	5.030487804878049	high	4.70087466957381	1	DTR_269344	61.51	45.11	NA	NA	0	1.0
contig_83601	3414	NA	67793.85249533897	5.035854836889116	medium	5.83158658427762	12	DTR_269344	62.81	33.08	NA	NA	0	1.0
contig_83604	25310	NA	37910.73051664557	66.76210047940667	high	3.34439622159816	4	GCA_012936355.1	66.78	33.51	36.13994851620467	65.48211194144204	13	1.01
contig_83622	50749	NA	21720.45773480046	100.0	medium	9.62499348009988	30	3300010885|Ga0133913_10011317	30.71	13.47	23.362939416604338	100.0	2	1.03
contig_83623	9989	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_83624	16515	NA	NA	NA	NA	NA	0	NA	NA	NA	2.63	44.0	1	1.01
contig_83626	25609	NA	21434.015991356027	100.0	low	28.6374455909989	2	GCA_005235095.1	29.3	3.88	NA	NA	0	1.12
contig_83628	4912	NA	313694.2247180793	1.565856051195865	medium	9.77042178323545	3	DTR_317885	43.85	43.29	NA	NA	0	1.0
contig_83666	9599	NA	59644.181476276586	16.09377438404112	medium	7.52355836258882	131	GCA_012949995.1	48.25	41.36	12.215720117600087	20.43906055359097	7	1.0
contig_83679	2753	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_83680	5895	4443	NA	NA	NA	NA	0	NA	NA	NA	0.6397363974315646	6.437745860087866	2	1.03
contig_83684	7658	NA	161025.1802280412	4.755777940540025	medium	8.12710242975227	83	3300042526|Ga0453228_0000631	41.8	45.77	NA	NA	0	1.08
contig_83717	29022	NA	33747.96497555621	85.99629643156484	medium	7.91573688186916	5	DTR_227254	50.34	64.0	45.728108891596705	85.20587732397487	16	1.0
contig_83718	7456	NA	33112.074995451665	22.517465308423496	high	4.16323039799627	11	DTR_258608	60.21	94.41	15.289094756388822	23.46061714387779	5	1.0
contig_83719	3938	NA	33968.5678714303	11.593070437662183	high	3.30999363462763	4	DTR_257047	68.69	81.48	5.2967152372815205	12.303091500346252	4	1.0
contig_83722	5016	NA	33090.0	15.158658204895739	high	4.65404134175022	1	DTR_227254	43.39	95.13	2.727684326158598	13.79524150832581	3	1.0
contig_83723	3672	NA	34316.559614253194	10.70037335116442	high	4.90281702200531	2	DTR_257047	66.28	41.89	2.328087705422269	9.186443448457686	3	1.0
contig_83725	4291	NA	33674.34307673927	12.742639077535653	medium	6.64055213579556	6	DTR_257047	44.54	65.99	6.165275541491089	12.2809368902589	3	1.0
contig_83726	3716	NA	36466.31036880178	10.190227534451003	medium	7.70338372930166	15	DTR_257047	47.72	57.96	3.3564888457807953	11.234578079534433	2	1.0
contig_83728	14836	NA	59761.99167319729	24.82514317984789	high	3.85070180357236	36	GCA_003505035.1	79.01	31.3	11.966358788125333	23.971807703182783	7	1.0
contig_83734	4601	NA	41455.62082777036	11.098615599354078	low	12.2245323052055	2	GCA_003502665.1	25.6	53.04	NA	NA	0	1.0
contig_83737	8146	NA	38030.352819780135	21.419732913345857	high	4.73066107956112	7	GCA_012942915.1	58.82	32.23	NA	NA	0	1.0
contig_83739	3344	NA	45563.24979066239	7.339248221678232	medium	5.98605986059861	363	DTR_314777	61.97	34.82	1.9205843681519357	8.777392257121987	2	1.0
contig_83741	5275	NA	52226.54195107044	10.100228356956885	medium	9.60676095205243	22	DTR_889007	52.89	25.46	3.1835679001915542	10.576267493805938	3	1.0
contig_83766	3355	NA	35555.91929263803	9.435840970351915	medium	9.52100510404397	9	GCA_012952835.1	47.08	54.73	4.886639890868819	10.163280827419685	3	1.0
contig_83768	5772	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.03
contig_83795	2475	NA	31918.912819729605	7.754023496909838	high	3.19324426796831	10	DTR_234435	69.92	51.36	3.6584106614017773	8.995913129318856	2	1.0
contig_83812	2814	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_83813	10620	NA	114898.53444021125	9.242937737840544	low	28.292853557284	3	DTR_269482	26.9	22.04	5.805045426272803	7.567170825218464	3	1.01
contig_83839	3174	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_83843	11501	NA	61781.70114542959	18.615544387370445	high	2.53227408142999	33	GCA_012955285.1	76.11	46.77	15.862586013366286	28.352087396168557	6	1.0
contig_83889	53739	NA	59250.62556055614	90.69777659153476	high	2.27943094488031	153	DTR_889061	71.16	22.67	65.93633910138145	98.55585497421535	19	1.0
contig_83901	6191	NA	5287.65873392246	100.0	high	3.249419193866	50	DTR_114961	86.8	61.06	57.72	100.0	1	1.0
contig_83914	7834	NA	37033.712090795976	21.153699042627142	high	2.70210654020073	51	GCA_012941615.1	78.44	71.45	16.46194439072606	23.104095704677796	4	1.0
contig_83915	2163	NA	35656.23806223082	6.066259699705047	high	1.45348837209302	135	GCA_012954785.1	89.09	88.52	1.92	7.24	1	1.0
contig_83917	2108	NA	35808.353535211725	5.88689451450797	high	1.84318314803979	106	GCA_012954785.1	91.15	81.05	3.918582995951417	6.307611336032388	2	1.0
contig_83918	3944	NA	35010.59600294007	11.26516098060369	medium	5.51537070524412	15	GCA_012941465.1	56.42	40.6	7.885254833040422	11.606063268892795	3	1.0
contig_83924	34821	NA	38320.6386726776	90.86748344000638	high	2.78987430619587	21	GCA_012941615.1	63.51	61.2	65.68718548422629	99.41613195666702	13	1.0
contig_83925	5530	NA	35354.500376350705	15.641573041997	medium	7.16312228715536	11	GCA_002580315.1	76.21	27.8	5.37	16.77	1	1.0
contig_83955	17068	NA	52179.072499093396	32.710431946249244	medium	5.66866012941001	13	GCA_012944665.1	56.61	30.31	22.671716937689276	44.309323416513294	7	1.0
contig_83961	2845	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_83968	7485	NA	60432.677781391154	12.385683168096902	high	4.90644612587249	6	GCA_009806795.1	67.43	34.46	5.317956204379563	19.05124087591241	2	1.0
contig_83969	42091	NA	119285.61792066295	35.28589676921051	high	3.2925399756355	29	DTR_888989	60.71	33.78	22.972356452364124	54.666319167578415	4	1.0
contig_84006	3975	NA	215205.07203501725	1.8470754255054012	medium	5.46581517655898	6	DTR_304140	56.61	45.13	NA	NA	0	1.0
contig_84007	4047	NA	222213.35943926856	1.8212226349541576	high	4.80727376725394	3	GCA_902985645.1	55.98	66.32	1.7999999999999998	2.5799999999999996	2	1.0
contig_84008	14013	NA	204104.3730743792	6.865604978925865	medium	5.99137900149934	6	GCA_902985645.1	55.68	30.27	6.202254932844583	8.943781608866233	3	1.0
contig_84010	8974	NA	153133.50621029682	5.860245887452018	high	4.29744940965754	4	GCA_902985645.1	57.86	34.93	3.4966101694915253	4.891016949152543	2	1.0
contig_84012	2666	NA	88960.15327035487	2.9968473546778602	medium	7.60627655447017	192	DTR_013569	54.95	38.9	NA	NA	0	1.0
contig_84038	12066	NA	64784.42918285142	18.62484574178188	low	18.6356392398109	94	DTR_889036	41.0	15.74	7.22	39.26	1	1.06
contig_84102	5197	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.35
contig_84120	10258	NA	189785.79166705327	5.4050410780992015	medium	7.72496529642426	6	GCA_000885975.1	59.76	21.73	2.978548815491172	17.02250655601867	5	1.06
contig_84143	5114	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_84144	2675	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_84146	10222	NA	187149.92957042955	5.46193098948145	low	26.2150433075829	3	GCA_000892475.1	39.5	4.56	4.58	32.51	1	1.01
contig_84164	3483	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_84173	25582	NA	33982.83151077449	75.27918911609542	medium	6.90348421014353	17	DTR_891285	47.59	51.78	49.60015149686689	84.88871365393642	10	1.0
contig_84174	27803	NA	41374.834189844245	67.19785237670982	medium	6.51364510453746	6	DTR_578750	52.24	41.56	40.376488854715895	85.15566784114317	17	1.0
contig_84175	40751	NA	41651.66124931759	97.8376342688316	high	4.64752998365506	6	DTR_578750	54.88	38.34	65.30527983281773	93.69160543252669	23	1.0
contig_84176	9846	NA	45725.29548175409	21.53293903574419	medium	5.57150768094838	40	DTR_890370	75.0	20.04	9.942489626556014	31.512406639004148	2	1.01
contig_84177	8135	NA	46927.72414288124	17.335168386242845	medium	5.57150768094838	35	DTR_890370	76.5	20.65	13.293288358792292	19.92751126344652	4	1.0
contig_84178	37035	NA	39744.0	93.1838768115942	high	2.38889923491061	1	DTR_578750	57.64	25.92	51.65234270156401	90.08201189788132	17	1.0
contig_84182	19298	NA	181231.30261170072	10.648270868166279	low	26.8672114679771	41	GCA_002596405.1	42.2	3.58	8.619450620902732	14.493228690270847	10	1.0
contig_84205	17051	NA	60827.07866417369	28.031923239546934	high	2.78868282117233	106	GCA_003498505.1	75.6	52.05	23.648996224981925	40.76157244493293	8	1.0
contig_84208	10688	NA	62062.723752570775	17.221287358593056	medium	5.99137900149934	40	GCA_012937085.1	56.97	28.83	13.494715994622462	26.137120892478663	4	1.0
contig_84209	5458	NA	177581.02415242002	3.0735265921855084	low	16.354663036079	5	DTR_891244	41.0	21.65	NA	NA	0	1.0
contig_84218	18056	NA	67557.15381302538	26.726999260467228	medium	7.51083778606714	2	DTR_316486	50.42	53.12	8.865789473684211	33.197105263157894	2	1.0
contig_84219	3486	NA	62512.298385498674	5.576502688323274	high	3.8458045310056	41	DTR_892121	64.13	86.9	NA	NA	0	1.0
contig_84220	10600	NA	61139.295478783955	17.337458531360284	low	20.455764075067	4	DTR_033091	24.6	37.19	4.33	32.16	1	1.0
contig_84231	5224	NA	NA	NA	NA	NA	0	NA	NA	NA	7.45	12.19	1	1.0
contig_84249	5575	NA	51251.76121714415	10.877674966875315	low	18.451911776551	36	GCA_003498745.1	48.5	12.97	8.35	11.51	1	1.0
contig_84257	15318	NA	37468.90644597269	40.88189769319099	high	3.8339939599849	19	DTR_633520	59.39	57.14	23.96627725948033	44.373574319312155	8	1.0
contig_84258	3929	NA	34783.58627021695	11.295557535319933	medium	8.28456428871274	31	DTR_230700	38.59	50.11	5.88	11.83	1	1.0
contig_84273	5857	NA	37613.973460989146	15.571340810548806	low	10.4596183917162	114	GCA_002579995.1	66.43	20.45	5.627647031540793	18.31489558840796	5	1.0
contig_84313	2835	NA	NA	NA	NA	NA	0	NA	NA	NA	0.79	6.66	1	1.04
contig_84319	4349	NA	63745.83645909459	6.8224063587129065	high	1.21561384431011	2	DTR_644301	87.85	98.1	2.841648351648352	12.444575424575424	2	1.0
contig_84327	6438	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_84404	6226	NA	51824.0	12.013738808274159	low	22.5747580936448	1	GCA_012944795.1	46.5	5.48	11.36	18.15	1	1.0
contig_84409	8583	NA	208773.87487187338	4.111146571987263	medium	9.05382682805483	192	3300017917|Ga0192394_117770	72.8	10.15	3.4176369863013702	6.135239726027397	2	1.0
contig_84414	4345	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	12.95
contig_84543	6969	NA	50990.38412470795	13.66728280170593	low	22.9181591811457	21	3300021139|Ga0214166_1000040	47.7	9.07	NA	NA	0	1.0
contig_84544	33207	NA	67051.89496389376	49.52432741517801	low	13.6499940552004	503	3300030361|Ga0246060_100014	39.43	13.6	43.56462735842263	87.43472074343015	8	1.0
contig_84546	22461	NA	57758.99195840992	38.88745152646245	high	3.70041314621697	38	DTR_227385	75.27	23.59	26.720214142309473	58.75762192759185	4	1.0
contig_84605	13115	NA	32084.21440277064	40.8767995231557	high	2.64972286061917	25	DTR_893827	72.99	61.53	14.641546173598686	42.53654520176818	10	1.0
contig_84610	3308	NA	34120.684489759624	9.694998941163693	high	4.97446883422306	5	GCA_002580315.1	81.5	26.88	NA	NA	0	1.0
contig_84623	36062	NA	173962.99151166124	20.729696406481178	low	22.9413956459254	310	GCA_000905255.1	43.75	8.73	19.618330709444276	28.316101876576234	9	1.0
contig_84665	14218	NA	63494.710573415425	22.392416425869857	medium	6.0961745275772	4	DTR_070889	35.26	77.73	20.29	33.18	1	1.0
contig_84676	14385	NA	133666.05798492505	10.761894393281464	low	16.1277892551785	3	GCA_903232875.1	44.0	13.63	NA	NA	0	1.0
contig_84696	5206	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_84706	18064	NA	242741.37030583728	7.441665167021433	medium	8.09634270615345	4	3300017700|Ga0181339_1000001	51.55	22.77	4.201644888547271	16.58596464258263	2	1.0
contig_84707	6228	NA	29940.0	20.801603206412825	low	25.6613586747143	1	DTR_291818	46.8	9.88	NA	NA	0	1.0
contig_84714	8944	NA	31959.000000000004	27.985856879126377	medium	7.94642646608031	1	GCA_003502185.1	27.52	44.93	7.249274589179731	27.089963292051188	3	1.0
contig_84762	12941	NA	48971.0	26.425843866778298	low	26.7589582006503	1	DTR_288690	33.9	6.36	6.101381306964503	24.040031210734135	3	1.0
contig_84764	6170	NA	NA	NA	NA	NA	0	NA	NA	NA	1.34	20.68	1	1.0
contig_84765	15278	NA	24007.34880285591	63.638847110775224	low	24.0809313623841	21	3300017784|Ga0181348_1000274	31.49	11.59	6.329513269595847	31.638122972492315	3	1.06
contig_84769	3457	NA	56316.60563977505	6.138509167460201	medium	7.59381898454746	90	GCA_012955285.1	61.6	31.68	2.05	8.05	1	1.0
contig_84771	2784	NA	62064.35028340476	4.485666872024611	medium	8.75658521623847	9	GCA_012955245.1	52.49	67.97	NA	NA	0	1.0
contig_84788	11088	NA	35313.007393270185	31.399194853376063	medium	7.81059947871416	20	DTR_893207	41.53	52.57	23.81602030031262	33.48338817212453	3	1.0
contig_84790	17225	NA	32690.63179021579	52.69093638366265	high	3.39357354648824	49	DTR_630938	61.19	59.96	32.43097095693959	49.88080484363215	6	1.0
contig_84791	4701	NA	43028.70257149091	10.925265506645077	medium	8.28456428871274	15	DTR_890786	39.33	49.12	2.45	14.74	1	1.0
contig_84793	2701	NA	33251.28774364266	8.122993674181556	medium	5.38031390760123	8	DTR_231737	62.54	42.69	NA	NA	0	1.0
contig_84855	339797	NA	351068.9349320374	96.78925310374743	low	30.1053876760942	16	3300034102|Ga0335029_0000004	61.36	5.61	85.3043213042627	99.99461591451471	36	1.01
contig_84858	5546	NA	NA	NA	NA	NA	0	NA	NA	NA	1.5387061994609166	2.349730458221024	2	1.0
contig_84859	5793	NA	339572.0	1.705971045904845	low	20.0646854213706	1	GCA_902992585.1	65.8	11.33	1.6908312503749325	2.811663500569897	3	1.0
contig_84860	23234	NA	183594.09484602825	12.65509112342925	low	10.8174014826375	81	GCA_015645005.1	51.53	14.87	10.31752855363559	20.25788323265497	12	1.0
contig_84864	36722	NA	61003.026210710035	60.19701362545335	high	2.14930403971695	101	DTR_288754	67.18	37.3	45.945074997259745	84.25568652740893	18	1.0
contig_84865	11908	NA	41437.407732010724	28.737318890730165	high	3.04295287267934	38	GCA_002578025.1	88.51	45.87	17.29861032332933	35.50748687500853	4	1.0
contig_84867	14079	NA	98371.47892119332	14.31207516080842	high	3.71484524843028	6	DTR_250784	59.65	41.98	10.187228030602618	17.279240721756917	11	1.0
contig_84878	3439	NA	172879.0	1.989252598638354	medium	6.26853028377806	1	GCA_000901695.1	58.05	52.0	1.48	2.22	1	1.0
contig_84881	3206	NA	59535.799754864725	5.384995268729946	high	1.98829514316447	415	GCA_012936325.1	91.24	62.64	2.96	8.75	1	1.0
contig_84887	22452	NA	62611.89782141589	35.8589992976071	high	3.10918001323662	6	GCA_012936325.1	82.17	44.2	31.374597421720676	58.921204344680106	7	1.0
contig_84895	10616	NA	37312.411870503594	28.451658490595236	high	3.11526781989464	7	DTR_697061	65.06	33.74	15.828488351413835	31.683626178196697	3	1.0
contig_84921	4395	NA	NA	NA	NA	NA	0	NA	NA	NA	3.04	12.44	1	1.0
contig_84945	16979	NA	60641.01210915896	27.999202865275997	high	2.39388814929419	101	DTR_270745	70.52	60.58	12.541924156125027	31.05323184771564	3	1.0
contig_84947	63921	NA	59435.80486608987	100.0	high	3.9130180855413	21	DTR_270745	63.62	57.56	63.966054695990294	91.00192033735023	14	1.0
contig_84964	3894	NA	59445.748371904796	6.550510518663736	high	3.59387057656267	27	DTR_888828	73.41	48.92	4.609104308395038	11.861771717583709	4	1.0
contig_84965	4422	NA	39174.057774001696	11.28808260178426	low	18.3992861749206	6	DTR_273383	89.2	14.53	NA	NA	0	1.0
contig_84967	8651	NA	56666.23270281407	15.266587502596387	low	21.411395899756	12	DTR_891953	60.0	5.02	11.51	22.4	1	1.0
contig_84981	7780	NA	55069.0	14.127730665165519	high	3.24925181701582	1	DTR_893585	87.64	38.01	8.627054599691915	22.695489392222868	3	1.0
contig_84982	9451	NA	53216.762809471344	17.759441764311795	high	2.08262600536373	41	GCA_021460355.1	68.74	88.95	11.013518186757757	27.493510692593922	5	1.0
contig_85007	12888	NA	57067.96455792683	22.583598521229955	low	21.9565771667288	2	DTR_891643	55.2	6.82	18.122705882352943	30.82505882352941	2	1.0
contig_85008	14672	NA	180596.73571023392	8.12417784978191	low	13.3435582822086	6	GCA_902985645.1	36.97	23.52	NA	NA	0	1.0
contig_85036	12491	NA	38828.40927155429	32.16974435558686	high	3.30400430957084	50	GCA_012950495.1	69.97	30.64	8.602591998012091	35.75381750471638	3	1.0
contig_85082	4406	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_85122	2955	NA	62333.83385909352	4.740603645012142	medium	6.5549443838636	36	DTR_696700	67.14	28.41	1.2600000000000002	5.01	1	1.0
contig_85123	3258	NA	63527.40929139947	5.128494985614151	low	15.1659419618674	20	DTR_342498	55.7	9.99	1.39	5.53	1	1.0
contig_85124	16200	NA	62070.301188824495	26.09943836218527	high	3.72516476874814	22	DTR_316486	59.03	33.47	16.10963040916296	43.2653219423851	3	1.12
contig_85126	2997	NA	62917.49133074521	4.763381273810402	low	13.812679693972	16	DTR_342498	60.8	8.51	1.28	5.08	1	1.0
contig_85127	2707	NA	63683.768818752535	4.250690639406517	low	13.7748454522773	21	DTR_289122	55.3	14.87	1.15	4.59	1	1.01
contig_85129	3063	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_85130	3959	NA	NA	NA	NA	NA	0	NA	NA	NA	2.26	11.28	1	1.0
contig_85131	1701	NA	60414.51738446657	2.815548437100238	high	1.89164987687486	164	DTR_286093	75.8	100.0	0.92	2.3	1	1.0
contig_85132	2152	NA	60822.76084582878	3.538149156784921	high	1.89164987687486	179	DTR_696700	75.0	100.0	1.17	2.91	1	1.0
contig_85134	16475	NA	62843.263897681536	26.21601581169276	medium	7.17609750786514	13	GCA_012936385.1	55.67	21.65	23.08603885830011	46.69868172900449	3	1.0
contig_85135	4046	NA	NA	NA	NA	NA	0	NA	NA	NA	1.29	10.63	1	1.02
contig_85147	35422	NA	60187.13245041266	58.853111218055936	high	4.74461260091123	3	DTR_167227	70.35	51.88	23.21423430280986	96.23616752887428	5	1.0
contig_85173	2074	NA	58899.3519543539	3.521261153445828	medium	6.27705627705628	18	DTR_288121	64.0	39.43	NA	NA	0	1.0
contig_85233	11433	NA	171754.2938639694	6.656602139481309	medium	5.46022522645373	8	GCA_000901695.1	58.72	24.23	5.116405879664407	7.96833158084391	4	1.1
contig_85235	1350	NA	25235.271075364908	5.349655234406784	low	17.8799711493024	3	3300006810|Ga0070754_10001642	32.3	55.75	NA	NA	0	1.0
contig_85236	8036	NA	177520.70361406033	4.526795937825202	high	3.71484524843028	150	GCA_020474765.1	58.62	39.57	3.562413860003422	5.114141137716757	4	1.0
contig_85239	4985	4042	179549.05782728197	2.2511953272894476	medium	8.72970391595033	137	GCA_020474765.1	49.03	53.29	1.7898974437471298	2.5723220572478187	3	1.0
contig_85241	4597	3136	183206.31229937245	1.7117314139676298	low	11.1328258931633	99	GCA_000982305.1	48.05	26.37	1.3951291512915127	2.0	2	1.0
contig_85249	3720	NA	890239.6823035849	0.41786499455676085	medium	6.46233739979285	17	GCA_002966435.1	35.4	68.4	2.08	3.68	1	1.0
contig_85257	19344	NA	20997.293897798314	92.12615727604941	low	26.8672114679771	11	3300025781|Ga0208386_1000211	41.6	6.11	8.61	49.769999999999996	1	1.0
contig_85297	13225	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.15
contig_85299	4633	NA	75196.05205060028	6.161227715628477	low	25.6613586747143	6	DTR_893586	46.8	8.09	NA	NA	0	1.01
contig_85377	5631	NA	63344.33791714053	8.88950802101018	high	3.1056848531095	6	DTR_333947	80.82	53.73	3.178745551601424	11.318434163701067	2	1.0
contig_85390	18188	NA	38591.61881486254	47.12940415185531	high	2.78868282117233	4	DTR_316488	76.0	48.12	18.798747954677033	51.57390763575162	8	1.0
contig_85395	4980	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.03
contig_85407	5571	NA	29521.235407122804	18.871161464522736	low	10.2654867256637	2	DTR_891236	51.61	39.44	15.21	19.44	1	1.0
contig_85408	33864	NA	30916.04173635255	100.0	high	4.7243123226841	3	DTR_890370	61.42	49.77	56.57197060891333	99.03345364876898	11	1.0
contig_85423	8630	NA	67756.30207649531	12.73682260619378	medium	7.2083649230396	9	DTR_888568	62.96	21.3	NA	NA	0	1.0
contig_85445	4107	NA	45568.33062133193	9.01283839895023	medium	5.46581517655898	33	DTR_292831	53.4	44.44	NA	NA	0	1.0
contig_85446	3774	NA	46728.69044454224	8.076408656217309	medium	5.51537070524412	21	DTR_236917	56.6	42.13	NA	NA	0	1.0
contig_85502	6035	NA	93663.85832977456	6.4432536814272465	high	3.1679071702649	12	DTR_232568	74.36	69.8	4.932626970900551	12.061494322429644	4	1.0
contig_85510	13784	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.16
contig_85526	11076	NA	54095.862543160525	20.47476364973936	high	3.81737136738708	22	DTR_696468	64.68	47.23	14.012869879185473	30.74411048824875	10	1.0
contig_85547	9758	NA	57433.19788623044	16.990173556641658	high	3.22509509895805	2	DTR_274729	73.3	28.04	5.29	28.85	1	1.0
contig_85565	19899	NA	36758.977134702865	54.13371522031294	high	4.0608167082908	10	GCA_012943405.1	59.31	40.19	39.79658793237682	58.61150610619192	6	1.0
contig_85566	34605	NA	36662.483460669726	94.38804121691068	high	2.240531474908	5	DTR_270927	68.36	67.8	68.20569814013326	99.07853143104758	10	1.0
contig_85569	2850	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_85573	3693	NA	37105.20182495764	9.952782408842795	high	3.81315232098177	29	GCA_012950055.1	75.62	41.77	2.7738950144932937	19.368917745627815	3	1.0
contig_85574	4125	NA	31750.37920832763	12.991970813747248	medium	5.37918871252205	4	GCA_002580315.1	78.6	28.13	6.225087719298245	12.813625730994152	2	1.0
contig_85575	4061	NA	42302.309392701594	9.599948698547042	medium	8.89537258399073	25	GCA_012953965.1	46.52	51.33	2.72	11.17	1	1.0
contig_85576	4175	NA	37857.33115699497	11.028247032750953	medium	9.77042178323545	80	DTR_321875	44.4	43.52	3.805389848754804	12.491009461590307	4	1.0
contig_85577	7469	NA	36243.279447655084	20.60795853418071	high	2.64850315395837	6	GCA_002579705.1	67.5	93.88	NA	NA	0	1.0
contig_85578	3823	NA	48418.72277890115	7.895706000873495	high	3.21556557579932	19	DTR_270927	58.42	77.33	2.41	11.62	1	1.0
contig_85579	2604	NA	36812.435767348004	7.073696553135186	high	4.04716205100082	19	GCA_002579705.1	75.52	43.55	1.64	7.91	1	1.0
contig_85596	9594	NA	44762.92355182329	21.43291643784785	medium	9.14234112693525	12	DTR_889596	43.08	30.17	8.799198722375163	29.27095058602098	5	1.0
contig_85597	74338	NA	54143.87228370556	100.0	high	2.80551446416831	6	DTR_893585	75.95	46.38	84.56315479127447	100.0	20	1.02
contig_85598	7944	NA	55069.0	14.425538869418366	high	4.73066107956112	1	DTR_893585	62.14	32.18	3.8547628590514353	24.091696726786907	2	1.0
contig_85606	3399	NA	NA	NA	NA	NA	0	NA	NA	NA	1.53	2.48	1	1.0
contig_85626	30300	NA	58274.79482612523	51.995035058306506	high	2.91968678857181	62	DTR_227385	62.82	56.48	40.49880470496009	80.07328546004481	8	1.0
contig_85627	18672	NA	57773.91907473711	32.3190815146981	high	2.19323038602597	68	DTR_227385	75.95	79.74	25.10340459751683	46.22531687450418	11	1.0
contig_85641	5492	NA	66063.78205975634	8.313178308550892	high	4.80727376725394	6	DTR_316486	56.12	63.28	2.92	6.78	1	1.0
contig_85642	26632	NA	62303.896839844274	42.74531987695581	medium	6.90348421014353	31	DTR_287815	51.66	49.1	28.82097068578563	44.832601500376356	7	1.0
contig_85644	10367	NA	64112.74474100173	16.169951921228606	high	3.22712614910719	15	DTR_342498	49.58	100.0	10.927913173732541	16.24566294065643	4	1.0
contig_85653	15740	NA	147572.76640598438	10.665924603390582	low	14.1695212703127	4	GCA_020474765.1	53.23	11.28	6.652681372560458	12.78280226654391	5	1.0
contig_85693	3072	NA	54268.0	5.660794575071866	high	3.76866434439809	1	606767	75.69	33.41	NA	NA	0	1.0
contig_85703	18014	NA	57329.97436575619	31.42160832843483	high	2.78868282117233	12	DTR_257079	73.0	39.17	20.324872437173024	45.57202627712823	6	1.0
contig_85711	9038	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_85737	2279	NA	169694.0	1.3430056454559383	low	13.0466682388701	1	GCA_902994245.1	73.3	14.57	0.9	1.48	1	1.0
contig_85738	84163	NA	185911.09960629407	45.2705622086217	medium	7.77568987716185	24	GCA_902985645.1	51.32	13.81	39.746627700098124	66.60301228745675	13	1.02
contig_85739	6908	NA	172358.72183234815	4.007920183301981	low	15.1657311952622	13	GCA_902985645.1	40.26	25.04	2.9780710659898477	5.60507614213198	2	1.0
contig_85740	42401	NA	177873.52529543472	23.837723983698577	medium	5.36852754066194	18	DTR_013569	49.99	17.69	18.80213285246409	39.26555116714398	7	1.0
