gene_callers_id,function,rao_score,source,test_result
2625681,Predicted esterase (YpfH),NaN,COG20_FUNCTION,true
2442402,D-alanyl-D-alanine carboxypeptidase (DacC) (PDB:1HD8),NaN,COG20_FUNCTION,true
2538723,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only,NaN,KEGG_BRITE,true
2451157,KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.129  peptidoglycan glycosyltransferase!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.16  Serine-type carboxypeptidases>>>3.4.16.4  serine-type D-Ala-D-Ala carboxypeptidase!!!Glycosyltransferases>>>Polysaccharide>>>Bacterial polysaccharide (excluding LPS)!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Glycosyltransferase/DD-Transpeptidase (Class A PBP),NaN,KEGG_BRITE,true
2451320,Pathway modules; Lipid metabolism; Lipid metabolism,NaN,KEGG_Class,true
2515434,oxidoreductase [EC:1.1.1.-],NaN,KOfam,true
2515476,"FoF1-type ATP synthase, membrane subunit b or b' (AtpF) (PDB:1B9U)",NaN,COG20_FUNCTION,true
2451222,Fatty acid biosynthesis,NaN,COG20_PATHWAY,true
2625710,methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21],NaN,KOfam,true
2515493,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.9  cytochrome-c oxidase,NaN,KEGG_BRITE,true
2451365,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
861462,Pyrimidine salvage,NaN,COG20_PATHWAY,true
2435788,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.-,NaN,KEGG_BRITE,true
2461631,polar amino acid transport system substrate-binding protein,NaN,KOfam,true
2451350,"NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD",NaN,KEGG_Module,true
2408613,ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4],NaN,KOfam,true
2515483,Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis,NaN,KEGG_Class,true
2461635,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>1. Oxidoreductases>>>1.5  Acting on the CH-NH group of donors>>>1.5.3  With oxygen as acceptor>>>1.5.3.1  sarcosine oxidase (formaldehyde-forming)!!!Enzymes>>>1. Oxidoreductases>>>1.5  Acting on the CH-NH group of donors>>>1.5.3  With oxygen as acceptor>>>1.5.3.24  sarcosine oxidase (5,10-methylenetetrahydrofolate-forming)",NaN,KEGG_BRITE,true
2435827,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.61  hydroxymethylbilane synthase",NaN,KEGG_BRITE,true
880260,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Secretion system>>>Sec (secretion) system>>>Prokaryotic Sec-SRP core components",NaN,KEGG_BRITE,true
2435794,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2435800,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2452206,Glycolysis,NaN,COG20_PATHWAY,true
2461582,Ribosomal protein L2 (RplB) (PDB:1VS6),NaN,COG20_FUNCTION,true
2435938,F-type H+-transporting ATPase subunit gamma,NaN,KOfam,true
2625732,3-dehydroquinate synthetase (AroB) (PDB:3ZOK)!!!Shikimate kinase (AroK) (PDB:1E6C),NaN,COG20_FUNCTION,true
2408626,Function unknown,NaN,COG20_CATEGORY,true
2625695,Aspartate/methionine/tyrosine aminotransferase (AspB) (PDB:2O0R),NaN,COG20_FUNCTION,true
2625657,3-oxoacyl-(acyl-carrier-protein) synthase (FabB) (PDB:2UV8) (PUBMED:21652641),NaN,COG20_FUNCTION,true
2442415,Excinuclease UvrABC ATPase subunit (UvrA) (PDB:2R6F),NaN,COG20_FUNCTION,true
2461606,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.181  lipoyl(octanoyl) transferase,NaN,KEGG_BRITE,true
2451221,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2442389,NADH dehydrogenase (ubiquinone) Fe-S protein 4,NaN,KOfam,true
2435805,Pathway modules; Amino acid metabolism; Histidine metabolism,NaN,KEGG_Class,true
2449582,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2408581,Carbamoylphosphate synthase large subunit (CarB) (PDB:1C30),NaN,COG20_FUNCTION,true
2461545,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2449583,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2435933,Pyruvate oxidation,NaN,COG20_PATHWAY,true
2408584,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.5  carbamoyl-phosphate synthase (glutamine-hydrolysing)",NaN,KEGG_BRITE,true
2749791,Transcription,NaN,COG20_CATEGORY,true
2461654,diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193],NaN,KOfam,true
2435872,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2435832,"5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase (FolD) (PDB:1A4I)",NaN,COG20_FUNCTION,true
2461614,DNA topoisomerase IA (TopA) (PDB:1CY0)!!!Uncharacterized C-terminal domain of topoisomerase IA,NaN,COG20_FUNCTION,true
2515443,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2435971,"two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",NaN,KOfam,true
2435956,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2450602,Cysteine biosynthesis,NaN,COG20_PATHWAY,true
2625683,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol!!!Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol",NaN,KEGG_Module,true
2461576,"Translation elongation factor EF-G, a GTPase (FusA) (PDB:1DAR)",NaN,COG20_FUNCTION,true
2451376,Pathway modules; Nucleotide metabolism; Purine metabolism,NaN,KEGG_Class,true
2625687,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2625683,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]!!!Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.99  Miscellaneous>>>1.14.99.60  3-demethoxyubiquinol 3-hydroxylase",NaN,KEGG_BRITE,true
2451354,Phosphoenolpyruvate synthase/pyruvate phosphate dikinase (PpsA) (PDB:5HV6),NaN,COG20_FUNCTION,true
2442419,"Intracellular trafficking, secretion, and vesicular transport",NaN,COG20_CATEGORY,true
2449571,CTP synthase [EC:6.3.4.2],NaN,KOfam,true
2435938,"F-type ATPase, prokaryotes and chloroplasts",NaN,KEGG_Module,true
2625750,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,NaN,KEGG_BRITE,true
2449655,"Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Putative ABC transporter",NaN,KEGG_BRITE,true
2538698,Glutamine biosynthesis,NaN,COG20_PATHWAY,true
2450064,Methionine biosynthesis,NaN,COG20_PATHWAY,true
2625676,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2449570,Pyrimidine biosynthesis,NaN,COG20_PATHWAY,true
2451274,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating),NaN,KEGG_BRITE,true
2749799,Defense mechanisms,NaN,COG20_CATEGORY,true
2461541,glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16],NaN,KOfam,true
2451148,Fe-S cluster assembly ATP-binding protein,NaN,KOfam,true
2435937,"F-type ATPase, prokaryotes and chloroplasts",NaN,KEGG_Module,true
2749793,Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism,NaN,KEGG_Class,true
2451227,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit,NaN,KEGG_BRITE,true
2450610,Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],NaN,KEGG_BRITE,true
2435935,primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4],NaN,KOfam,true
2451224,"Fatty acid biosynthesis, initiation!!!Fatty acid biosynthesis in mitochondria, animals!!!Fatty acid biosynthesis in mitochondria, fungi",NaN,KEGG_Module,true
2451295,5-oxoprolinase subunit C/Allophanate hydrolase subunit 2 (PxpC) (PDB:3MML) (PUBMED:28830929),NaN,COG20_FUNCTION,true
2461677,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2451225,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors",NaN,KEGG_BRITE,true
2451343,sensory rhodopsin,NaN,KOfam,true
2451232,"De novo purine biosynthesis, PRPP + glutamine => IMP",NaN,KEGG_Module,true
2451293,glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10],NaN,KOfam,true
2442413,DNA gyrase subunit A [EC:5.6.2.2],NaN,KOfam,true
2629540,Glycine cleavage system protein T (aminomethyltransferase) (GcvT) (PDB:2GAH) (PUBMED:25433025;25505271),NaN,COG20_FUNCTION,true
2408602,cell division protein FtsW,NaN,KOfam,true
2435928,TCA cycle,NaN,COG20_PATHWAY,true
2451169,Pyrimidine salvage,NaN,COG20_PATHWAY,true
2442509,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2451297,5-oxoprolinase subunit A (PxpA) (PDB:1V6T) (PUBMED:28830929),NaN,COG20_FUNCTION,true
2449587,Inorganic ion transport and metabolism!!!Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2451350,nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19],NaN,KOfam,true
2461694,Predicted membrane GTPase TypA/BipA involved in stress response (TypA) (PDB:5A9V),NaN,COG20_FUNCTION,true
2749792,DNA polymerase III subunit gamma/tau [EC:2.7.7.7],NaN,KOfam,true
2451330,Uncharacterized conserved protein (PDB:1X6M),NaN,COG20_FUNCTION,true
2435788,"Heme biosynthesis, plants and bacteria, glutamate => heme",NaN,KEGG_Module,true
2450539,Urea cycle,NaN,COG20_PATHWAY,true
2435984,peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11],NaN,KOfam,true
2452206,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity,NaN,KEGG_Class,true
2408593,Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others,NaN,KEGG_BRITE,true
2435936,Energy production and conversion,NaN,COG20_CATEGORY,true
2461636,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2515458,Energy production and conversion,NaN,COG20_CATEGORY,true
2436005,Protease II (PtrB) (PDB:4BP9),NaN,COG20_FUNCTION,true
2515446,Signal transduction mechanisms!!!Transcription,NaN,COG20_CATEGORY,true
2625674,"DNA polymerase III sliding clamp (beta) subunit, PCNA homolog (DnaN) (PDB:1JQJ)",NaN,COG20_FUNCTION,true
2450602,Serine acetyltransferase (CysE) (PDB:1T3D),NaN,COG20_FUNCTION,true
2442405,chloramphenicol-sensitive protein RarD,NaN,KOfam,true
2435894,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2515472,DNA repair ATPase RecN (RecN) (PDB:4AD8)!!!Chromosome segregation ATPase Smc (Smc) (PDB:5XG3),NaN,COG20_FUNCTION,true
2451168,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190],NaN,KEGG_BRITE,true
2452205,Glycolysis,NaN,COG20_PATHWAY,true
2461585,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit,NaN,KEGG_BRITE,true
2451400,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>01051 Biosynthesis of ansamycins [PATH:ko01051]!!!Enzymes>>>2. Transferases>>>2.2  Transferring aldehyde or ketonic groups>>>2.2.1  Transketolases and transaldolases>>>2.2.1.1  transketolase,NaN,KEGG_BRITE,true
2461590,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2627958,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2451153,"1,6-Anhydro-N-acetylmuramate kinase (AnmK) (PDB:3CQY) (PUBMED:15901686)",NaN,COG20_FUNCTION,true
2461559,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2461611,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,NaN,KEGG_Class,true
2451228,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]!!!Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.2  Enzymes altering nucleic acid conformation>>>5.6.2.3  DNA 5'-3' helicase!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Initiation Factors>>>Initiation factors (bacterial),NaN,KEGG_BRITE,true
2408592,N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28],NaN,KOfam,true
2461630,"ABC-type amino acid transport system, permease component (HisM) (PDB:4YMS)",NaN,COG20_FUNCTION,true
2435954,prephenate dehydrogenase [EC:1.3.1.12],NaN,KOfam,true
2474823,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00261 Monobactam biosynthesis [PATH:ko00261]!!!Enzymes>>>1. Oxidoreductases>>>1.17  Acting on CH or CH2 groups>>>1.17.1  With NAD+ or NADP+ as acceptor>>>1.17.1.8  4-hydroxy-tetrahydrodipicolinate reductase,NaN,KEGG_BRITE,true
2442386,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2408592,"KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.28  N-acetylmuramoyl-L-alanine amidase",NaN,KEGG_BRITE,true
2451173,Pathway modules; Nucleotide metabolism; Purine metabolism,NaN,KEGG_Class,true
2442359,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.3  homoserine dehydrogenase",NaN,KEGG_BRITE,true
2442358,N-acetyl-gamma-glutamylphosphate reductase (ArgC) (PDB:3DR3),NaN,COG20_FUNCTION,true
2451310,"Secondary metabolites biosynthesis, transport and catabolism",NaN,COG20_CATEGORY,true
2627957,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2451288,uncharacterized protein,NaN,KOfam,true
2451375,RNA polymerase,NaN,COG20_PATHWAY,true
2435805,"Histidine biosynthesis, PRPP => histidine",NaN,KEGG_Module,true
2442359,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2474813,Urea cycle,NaN,COG20_PATHWAY,true
2461698,chaperonin GroEL [EC:5.6.1.7],NaN,KOfam,true
2435787,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>Transcription termination factor!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>RNA degradosome components>>>Other RNA degradosome components",NaN,KEGG_BRITE,true
2625659,KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.59  3-hydroxyacyl-[acyl-carrier-protein] dehydratase!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.3  Transposing C=C bonds>>>5.3.3.14  trans-2-decenoyl-[acyl-carrier protein] isomerase!!!Lipid biosynthesis proteins>>>Fatty acid synthase>>>Component type,NaN,KEGG_BRITE,true
2435867,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,NaN,KEGG_BRITE,true
2515454,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2625726,Cobalamine/B12 biosynthesis,NaN,COG20_PATHWAY,true
2452216,Energy production and conversion,NaN,COG20_CATEGORY,true
2452207,Thiamine monophosphate synthase (ThiE) (PDB:1G4T) (PUBMED:19060138),NaN,COG20_FUNCTION,true
2515485,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2625685,"Uncharacterized membrane protein YqaA, VTT domain (YgaA)",NaN,COG20_FUNCTION,true
2451154,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2461653,Transcription,NaN,COG20_CATEGORY,true
2625669,"demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]",NaN,KOfam,true
2451292,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]",NaN,KEGG_BRITE,true
2435974,"Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family",NaN,COG20_FUNCTION,true
2461659,Thiamine monophosphate kinase (ThiL) (PDB:5CC8),NaN,COG20_FUNCTION,true
2435973,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,NaN,KOfam,true
2625746,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.117  2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",NaN,KEGG_BRITE,true
2451168,NADH dehydrogenase,NaN,COG20_PATHWAY,true
2435873,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2625746,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]",NaN,KOfam,true
2995511,Pathway modules; Amino acid metabolism; Polyamine biosynthesis,NaN,KEGG_Class,true
2625715,Translation factors,NaN,COG20_PATHWAY,true
2435863,Coenzyme transport and metabolism!!!General function prediction only,NaN,COG20_CATEGORY,true
2451262,Xaa-Pro aminopeptidase (PepP) (PDB:1A16),NaN,COG20_FUNCTION,true
2451378,Thiamine biosynthesis,NaN,COG20_PATHWAY,true
2435940,"FoF1-type ATP synthase, epsilon subunit (AtpC) (PDB:3OAA) (PUBMED:29149348;30304218)",NaN,COG20_FUNCTION,true
2442401,Thymidylate biosynthesis,NaN,COG20_PATHWAY,true
2435812,DNA segregation ATPase FtsK/SpoIIIE or related protein (FtsK) (PDB:2IUT),NaN,COG20_FUNCTION,true
2442396,"phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]",NaN,KOfam,true
2442356,Ribosomal protein L13 (RplM) (PDB:1VS6),NaN,COG20_FUNCTION,true
2451209,Pyrimidine biosynthesis,NaN,COG20_PATHWAY,true
2461656,Coenzyme transport and metabolism!!!Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2442412,pantetheine-phosphate adenylyltransferase [EC:2.7.7.3],NaN,KOfam,true
2461651,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity,NaN,KEGG_Class,true
2515461,"Transcription elongation factor, GreA/GreB family (GreA) (PDB:1GRJ)",NaN,COG20_FUNCTION,true
2515472,chromosome segregation protein,NaN,KOfam,true
2625714,Threonyl-tRNA synthetase (ThrS) (PDB:1NYQ),NaN,COG20_FUNCTION,true
2515506,cytochrome c oxidase subunit II [EC:7.1.1.9],NaN,KOfam,true
2749779,Methylase of polypeptide chain release factors (HemK) (PDB:1NV8),NaN,COG20_FUNCTION,true
2461643,Pathway modules; Nucleotide metabolism; Pyrimidine metabolism,NaN,KEGG_Class,true
2996252,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2461615,"Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase (PlsY) (PDB:5XJ5) (PUBMED:29684280)",NaN,COG20_FUNCTION,true
2625759,Histidine biosynthesis,NaN,COG20_PATHWAY,true
2451378,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2452209,Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A) (Efp) (PDB:1UEB),NaN,COG20_FUNCTION,true
2627966,"ABC-type branched-chain amino acid transport system, ATPase component LivF (LivF) (PDB:1JI0) (PUBMED:26527648;32250026)",NaN,COG20_FUNCTION,true
2451159,Ribonuclease G or E (CafA) (PDB:1SLJ),NaN,COG20_FUNCTION,true
2435950,hydroxyacylglutathione hydrolase [EC:3.1.2.6],NaN,KOfam,true
2451174,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00670 One carbon pool by folate [PATH:ko00670]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.2  Hydroxymethyl-, formyl- and related transferases>>>2.1.2.2  phosphoribosylglycinamide formyltransferase 1",NaN,KEGG_BRITE,true
2452205,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate!!!Glycolysis, core module involving three-carbon compounds!!!Gluconeogenesis, oxaloacetate => fructose-6P!!!Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P!!!D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P!!!Reductive pentose phosphate cycle (Calvin cycle)!!!Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P!!!Oxygenic photosynthesis in plants and cyanobacteria!!!Anoxygenic photosynthesis in purple bacteria",NaN,KEGG_Module,true
2442421,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.11  serine---tRNA ligase!!!Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class II (C/G)!!!Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs!!!Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs,NaN,KEGG_BRITE,true
